"ANO","MES","codigo","nombreC","nombreV","FuenteC","FuenteV","VALOR","varmensual","varanual"
2009,1,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",148202,-13.4485779361093,-16.3026842643263
2009,2,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",201258,35.7997867775064,-17.3447889244366
2009,3,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",244040,21.257291635612,-14.4493756529177
2009,4,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",272456,11.6439927880675,-0.903830276313827
2009,5,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",278933,2.37726458584138,-5.31195155152573
2009,6,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",259712,-6.89090211627882,-7.85093617277949
2009,7,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",287858,10.8373891079349,-11.1965991263358
2009,8,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",356623,23.8885144758874,-4.13489066007177
2009,9,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",288307,-19.1563640034434,-9.09386154098402
2009,10,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",264616,-8.21728227202253,-9.83201008620983
2009,11,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",236768,-10.5239290141186,13.3398116811313
2009,12,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",199786,-15.6195093931612,16.6769841733341
2010,1,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",167389,-16.2158509605278,12.9465189403652
2010,2,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",223740,33.6646972023251,11.170736070119
2010,3,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",274248,22.5744167337088,12.3782986395673
2010,4,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",280730,2.36355415536303,3.03682062424758
2010,5,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",275855,-1.73654401025897,-1.10349080245077
2010,6,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",282590,2.44150006343913,8.80898841793987
2010,7,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",312801,10.6907533883011,8.66503623314273
2010,8,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",374896,19.8512792478285,5.12389834643307
2010,9,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",313884,-16.2743800947463,8.87144606270399
2010,10,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",301213,-4.03684163576353,13.8302294645826
2010,11,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",244001,-18.9938681265417,3.05488917421273
2010,12,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",198613,-18.6015631083479,-0.587128227203107
2011,1,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",170593,-14.1078378555281,1.91410427208478
2011,2,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",205775,20.623355002843,-8.02940913560383
2011,3,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",284428,38.2228161827238,3.71196872903358
2011,4,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",304205,6.95325354747071,8.36212731093934
2011,5,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",273764,-10.0067388767443,-0.758006923927426
2011,6,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",302836,10.6193655849564,7.16444318624155
2011,7,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",356106,17.5903789509834,13.8442652037557
2011,8,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",396399,11.314889386868,5.73572404080065
2011,9,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",325029,-18.0045862880582,3.55067477157166
2011,10,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",301511,-7.2356620486172,0.0989333129712197
2011,11,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",215751,-28.443406708213,-11.5778214023713
2011,12,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",183388,-15.0001622240453,-7.6656613615423
2012,1,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",156840,-14.4764106702729,-8.06187827167586
2012,2,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",202707,29.2444529456771,-1.49094885190135
2012,3,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",268669,32.5405634733877,-5.54059375307635
2012,4,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",302443,12.5708585657445,-0.579214674315018
2012,5,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",273130,-9.69207420902451,-0.231586329831534
2012,6,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",290990,6.5390107274924,-3.91168817445746
2012,7,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",337248,15.8967662118973,-5.29561422722448
2012,8,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",407085,20.7079063478508,2.69576865733768
2012,9,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",302602,-25.666138521439,-6.89999969233515
2012,10,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",270265,-10.6863140362588,-10.3631376633025
2012,11,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",222218,-17.777736665865,2.99743686008408
2012,12,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",168895,-23.9958059203125,-7.90291622134491
2013,1,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",148672,-11.9737114775452,-5.20785513899515
2013,2,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",193303,30.0197750753336,-4.63920831545038
2013,3,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",279736,44.7137395694842,4.11919499458441
2013,4,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",270581,-3.27272857265422,-10.5348776463664
2013,5,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",288870,6.75915899490356,5.76282356387068
2013,6,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",293533,1.61422092983003,0.873913192893227
2013,7,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",338759,15.4074669628287,0.448038238922099
2013,8,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",411030,21.3340457375302,0.969085080511441
2013,9,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",306460,-25.440965379656,1.27494200302708
2013,10,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",275131,-10.2228675846766,1.80045510887462
2013,11,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",229924,-16.4310819209758,3.46776588755186
2013,12,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",184901,-19.5816878620762,9.47689392818023
2014,1,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",158299,-14.3871585334855,6.47532823934567
2014,2,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",216696,36.8903151630775,12.1017263053341
2014,3,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",266009,22.756765237937,-4.90712671947837
2014,4,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",289817,8.95007311782684,7.10914661413773
2014,5,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",290641,0.284317345083277,0.613078547443487
2014,6,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",296209,1.91576549764142,0.911652182207793
2014,7,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",328797,11.0016913733209,-2.94073367792442
2014,8,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",404373,22.9856111825838,-1.6195898109627
2014,9,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",322283,-20.3005640831608,5.16315342948509
2014,10,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",291341,-9.60087873080491,5.89173884440503
2014,11,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",257770,-11.5229233097985,12.1109584036464
2014,12,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",198519,-22.9859952670986,7.36502236331875
2015,1,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",173893,-12.4048579732922,9.85097821211757
2015,2,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",217380,25.0079071613003,0.31564957359619
2015,3,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",278465,28.1005612291839,4.68254833483078
2015,4,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",295057,5.95837897042716,1.80803748572375
2015,5,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",317880,7.73511558783557,9.37204317353711
2015,6,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",320728,0.895935573172266,8.27760128827956
2015,7,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",368026,14.7470754034571,11.9310699306867
2015,8,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",460550,25.14061506524,13.8923716469695
2015,9,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",354011,-23.1329931603518,9.8447637635246
2015,10,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",316877,-10.4895045634175,8.76498673375872
2015,11,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",260140,-17.9050546426531,0.919424292974357
2015,12,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",219025,-15.8049511801338,10.3294898725059
2016,1,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",198008,-9.59570825248259,13.8677232551052
2016,2,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",249832,26.1726798917215,14.9286962922072
2016,3,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",329117,31.7353261391655,18.1897186360943
2016,4,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",315541,-4.1249768319473,6.94238740311194
2016,5,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",338418,7.25008794419743,6.46092865232163
2016,6,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",333819,-1.35897026753896,4.0816517422863
2016,7,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",410785,23.0562071062462,11.6184726079136
2016,8,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",465169,13.239042321409,1.00293127782
2016,9,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",391670,-15.8004940140035,10.6378050399564
2016,10,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",367123,-6.26726581050374,15.8566257569972
2016,11,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",287423,-21.7093453692632,10.4878142538633
2016,12,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",217341,-24.3828781969432,-0.76886200205456
2017,1,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",202812,-6.68488688282469,2.42616459941012
2017,2,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",257076,26.7558132654872,2.89954849658971
2017,3,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",315025,22.541583033811,-4.28175998201248
2017,4,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",365712,16.0898341401476,15.8999939785955
2017,5,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",368972,0.891411821323883,9.02847957259957
2017,6,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",365337,-0.985169606365795,9.44164352538352
2017,7,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",415331,13.6843517081489,1.10666163564882
2017,8,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",446526,7.51087686688448,-4.00779071692224
2017,9,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",383080,-14.2088030708178,-2.19317282406107
2017,10,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",357451,-6.69024746789182,-2.63453937781071
2017,11,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",295721,-17.2694998755074,2.88703409260915
2017,12,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",243908,-17.5209065301416,12.223648552275
2018,1,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",227292,-6.81240467717336,12.0702916987161
2018,2,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",278327,22.453495943544,8.26642704881047
2018,3,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",355332,27.6670966165697,12.794857550988
2018,4,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",368314,3.65348462846014,0.711488821805136
2018,5,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",384209,4.31561113615013,4.12958164847197
2018,6,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",382279,-0.502330762683852,4.63736221625513
2018,7,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",421363,10.2239463847086,1.45233560702187
2018,8,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",458192,8.74044469970073,2.61261382315923
2018,9,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",390582,-14.7558228864755,1.95833768403467
2018,10,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",370422,-5.16152818102217,3.62874911526335
2018,11,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",304378,-17.8293945823952,2.92742145468195
2018,12,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",285416,-6.2297537929811,17.0178919920626
2019,1,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",255734,-10.3995571376517,12.5134188620805
2019,2,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",263822,3.16266120265588,-5.21149583044405
2019,3,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",354898,34.5217608842325,-0.122139295081783
2019,4,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",378295,6.59259843673393,2.70991599559072
2019,5,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",394608,4.31224309070963,2.70659979334164
2019,6,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",401775,1.81623281839192,5.09994009610782
2019,7,"Ind11","Pernoctaciones en establecimientos hoteleros","Pernoctacions en establiments hotelers","Encuesta de Ocupación Hotelera (INE).","Enquesta d'Ocupació Hotelera (INE).",440441,9.62379441229544,4.52768752833068
